,--aud,--constrained-intra,--intra-refresh,--no-asm,--slow-firstpass,--weightb,--aq-strength,--ipratio,--pbratio,--psy-rd,--qblur,--qcomp,--vbv-init,--aq-mode,--b-adapt,--bframes,--crf,--keyint,--lookahead-threads,--min-keyint,--qp,--qpstep,--qpmin,--qpmax,--rc-lookahead,--ref,--vbv-bufsize,--deblock,--me,--overscan,--preset,--scenecut,--tune
6993,,,,,--slow-firstpass,--weightb,1.5,1.4,1.0,4.2,0.2,0.6,0.3,2,2,14,10,240,0,24,30,3,1,68,38,3,2000,-2:-2,hex,crop,ultrafast,40,animation
6994,,--constrained-intra,,--no-asm,,--no-weightb,1.5,1.3,1.4,0.6,0.2,0.8,0.1,3,2,10,10,300,0,25,0,3,3,60,28,1,1000,1:1,hex,show,veryfast,40,grain
6995,,,,,,--no-weightb,3.0,1.3,1.4,4.0,0.4,0.8,0.8,0,0,4,5,200,3,25,50,4,4,62,18,2,1000,-2:-2,hex,crop,fast,10,ssim
6996,,--constrained-intra,,,,--no-weightb,0.0,1.1,1.0,3.0,0.3,0.8,0.3,3,0,4,0,270,1,24,50,3,2,68,48,3,1000,1:1,hex,show,slower,0,ssim
6997,,,,--no-asm,--slow-firstpass,--no-weightb,1.0,1.1,1.3,2.4,0.2,0.9,0.6,1,2,6,25,230,0,24,40,4,2,67,28,2,1000,-1:-1,dia,show,faster,30,psnr
6998,--aud,--constrained-intra,,--no-asm,,--weightb,0.5,1.2,1.3,1.8,0.4,0.9,0.2,3,2,10,35,200,4,27,20,4,1,67,28,6,1000,1:1,hex,show,slow,10,animation
6999,,--constrained-intra,,--no-asm,,--no-weightb,0.5,1.1,1.3,4.8,0.2,0.6,0.3,0,0,12,0,210,3,27,40,4,0,69,28,3,1000,-2:-2,hex,crop,fast,10,grain
7000,,,,,--slow-firstpass,--no-weightb,0.0,1.4,1.4,0.2,0.5,0.8,0.4,3,1,2,30,200,2,22,50,5,4,66,48,5,2000,-1:-1,dia,crop,veryfast,10,animation
7001,--aud,--constrained-intra,,--no-asm,,--no-weightb,2.0,1.5,1.0,2.2,0.4,0.6,0.9,3,2,12,35,240,1,24,50,5,0,61,28,6,2000,-2:-2,hex,show,medium,40,psnr
7002,--aud,--constrained-intra,,--no-asm,--slow-firstpass,--weightb,2.0,1.0,1.3,2.0,0.5,0.7,0.8,2,1,14,30,270,0,29,10,4,3,67,28,4,1000,-2:-2,hex,show,placebo,40,psnr
7003,,--constrained-intra,,,--slow-firstpass,--weightb,2.5,1.4,1.2,3.8,0.6,0.6,0.0,3,2,12,15,270,0,24,0,3,3,63,48,3,2000,-1:-1,dia,show,ultrafast,40,animation
7004,,--constrained-intra,,--no-asm,--slow-firstpass,--no-weightb,2.0,1.4,1.0,4.4,0.3,0.7,0.0,0,0,12,15,270,2,24,40,3,1,60,18,6,2000,1:1,umh,crop,faster,30,psnr
7005,--aud,--constrained-intra,,--no-asm,--slow-firstpass,--no-weightb,2.0,1.6,1.3,3.0,0.6,0.8,0.3,2,0,10,15,290,3,29,30,5,4,65,48,3,2000,-1:-1,umh,show,ultrafast,40,psnr
7006,--aud,,,,,--no-weightb,0.5,1.2,1.2,1.8,0.3,0.9,0.0,1,2,2,20,300,2,26,50,3,4,61,18,5,1000,1:1,dia,show,fast,30,psnr
7007,--aud,,,,--slow-firstpass,--weightb,2.5,1.0,1.2,1.4,0.4,0.6,0.6,3,1,4,30,270,3,25,40,3,2,68,18,3,1000,1:1,hex,crop,slow,10,animation
7008,--aud,,,,--slow-firstpass,--no-weightb,2.0,1.4,1.1,3.2,0.6,0.8,0.5,1,1,6,20,220,2,20,20,4,0,60,48,5,2000,-2:-2,hex,crop,slow,40,animation
7009,,,,,,--weightb,0.5,1.1,1.4,4.6,0.3,0.6,0.7,1,0,0,50,230,4,24,20,3,3,61,48,3,1000,-2:-2,hex,show,superfast,10,animation
7010,--aud,,,--no-asm,,--weightb,1.0,1.1,1.1,0.4,0.5,0.8,0.6,2,0,4,35,280,3,28,20,3,4,63,48,3,2000,1:1,dia,show,faster,10,grain
7011,--aud,--constrained-intra,,,,--weightb,1.5,1.6,1.3,3.2,0.2,0.9,0.1,1,2,8,25,200,2,30,10,3,4,63,18,5,2000,1:1,dia,show,veryfast,0,animation
7012,--aud,--constrained-intra,,--no-asm,,--weightb,0.0,1.5,1.1,1.6,0.2,0.9,0.4,3,0,16,40,220,4,27,40,5,0,60,28,5,1000,-1:-1,hex,crop,placebo,0,grain
7013,,--constrained-intra,,,,--weightb,2.0,1.2,1.2,4.0,0.6,0.9,0.1,2,2,4,0,290,4,23,30,3,2,62,18,6,2000,-1:-1,dia,crop,veryslow,30,animation
7014,,,,--no-asm,--slow-firstpass,--no-weightb,3.0,1.3,1.0,5.0,0.2,0.6,0.7,2,2,2,50,270,4,23,30,3,2,68,48,3,2000,1:1,umh,show,superfast,40,grain
7015,--aud,,,--no-asm,--slow-firstpass,--weightb,2.5,1.6,1.1,2.6,0.3,0.9,0.6,3,0,8,15,250,4,25,0,5,2,61,18,3,2000,1:1,umh,crop,veryslow,10,grain
7016,,--constrained-intra,,,--slow-firstpass,--no-weightb,2.5,1.5,1.0,1.0,0.3,0.6,0.6,0,2,14,40,250,4,24,10,5,2,60,18,2,1000,-1:-1,dia,crop,veryfast,0,grain
7017,,--constrained-intra,,--no-asm,--slow-firstpass,--no-weightb,0.0,1.5,1.4,3.0,0.2,0.8,0.7,1,2,4,30,240,4,24,10,3,4,61,38,3,1000,-1:-1,umh,crop,fast,30,ssim
7018,--aud,,,,,--no-weightb,0.0,1.2,1.4,1.8,0.2,0.6,0.6,1,1,14,35,210,1,23,10,4,3,67,28,6,2000,1:1,hex,show,faster,10,animation
7019,,--constrained-intra,,,,--weightb,0.0,1.1,1.0,4.0,0.4,0.8,0.2,3,2,6,15,210,1,27,0,5,1,60,18,3,2000,-2:-2,dia,crop,slow,10,ssim
7020,,--constrained-intra,,--no-asm,,--weightb,3.0,1.6,1.0,3.6,0.5,0.6,0.1,2,0,0,0,250,4,21,0,3,3,60,18,2,1000,-2:-2,umh,crop,medium,10,ssim
7021,,,,--no-asm,--slow-firstpass,--no-weightb,1.5,1.6,1.4,5.0,0.6,0.7,0.7,0,2,14,15,230,4,28,50,3,1,65,18,6,2000,1:1,hex,show,slow,10,animation
7022,,--constrained-intra,,--no-asm,,--weightb,0.5,1.5,1.1,4.4,0.6,0.7,0.0,1,0,8,30,240,3,26,40,5,1,65,48,3,1000,-1:-1,dia,show,fast,30,psnr
7023,--aud,--constrained-intra,,--no-asm,,--weightb,2.5,1.5,1.3,1.2,0.3,0.9,0.5,3,2,10,50,230,0,29,0,5,3,63,48,2,1000,-1:-1,umh,show,faster,0,psnr
7024,--aud,--constrained-intra,,--no-asm,--slow-firstpass,--weightb,1.5,1.4,1.4,1.8,0.5,0.8,0.0,1,0,4,10,280,1,20,10,3,3,69,48,1,1000,-1:-1,dia,show,medium,10,ssim
7025,,,,--no-asm,,--no-weightb,2.0,1.2,1.4,2.0,0.3,0.8,0.5,3,1,10,45,230,4,23,50,4,1,66,48,5,1000,-2:-2,dia,crop,ultrafast,10,grain
7026,--aud,,,--no-asm,,--no-weightb,3.0,1.6,1.1,3.6,0.2,0.7,0.9,2,2,16,10,240,2,27,50,3,1,68,18,4,2000,-2:-2,dia,crop,faster,30,ssim
7027,--aud,,,,--slow-firstpass,--weightb,3.0,1.6,1.0,0.8,0.5,0.7,0.6,1,1,6,20,250,3,29,30,5,3,68,28,6,1000,1:1,dia,show,slower,30,ssim
7028,--aud,--constrained-intra,,,--slow-firstpass,--no-weightb,1.5,1.0,1.2,2.0,0.4,0.8,0.7,2,2,16,50,290,2,26,40,5,2,63,48,5,1000,1:1,umh,crop,slower,30,grain
7029,,--constrained-intra,,--no-asm,,--weightb,2.5,1.3,1.0,4.6,0.4,0.8,0.6,0,2,2,10,220,1,27,40,3,2,67,48,4,1000,-1:-1,dia,crop,slow,0,psnr
7030,--aud,,,,--slow-firstpass,--weightb,3.0,1.3,1.1,3.8,0.3,0.6,0.6,2,0,2,20,220,2,27,50,5,0,63,28,1,1000,1:1,dia,crop,superfast,30,grain
7031,,--constrained-intra,,--no-asm,--slow-firstpass,--no-weightb,3.0,1.2,1.4,0.6,0.5,0.7,0.3,3,1,12,0,200,4,26,20,5,1,68,18,5,1000,1:1,dia,crop,fast,30,animation
7032,,,,--no-asm,,--no-weightb,1.5,1.1,1.1,3.2,0.3,0.7,0.8,3,0,4,20,230,1,27,30,5,1,64,48,1,2000,1:1,hex,show,faster,30,animation
7033,--aud,,,,--slow-firstpass,--weightb,1.0,1.6,1.2,0.8,0.3,0.6,0.2,2,0,16,10,290,1,27,0,3,4,69,18,2,1000,-1:-1,hex,crop,veryfast,30,ssim
7034,,,,--no-asm,--slow-firstpass,--no-weightb,0.0,1.4,1.1,0.2,0.3,0.8,0.0,0,1,8,30,220,2,24,40,4,4,63,18,6,1000,-1:-1,umh,crop,slow,10,psnr
7035,,,,,,--weightb,0.5,1.6,1.0,0.8,0.4,0.7,0.5,1,1,10,0,250,2,26,40,4,4,64,28,5,1000,-2:-2,dia,crop,veryslow,0,grain
7036,--aud,,,--no-asm,,--weightb,0.0,1.2,1.3,2.2,0.6,0.8,0.1,1,0,12,40,200,0,22,30,3,2,62,48,2,2000,1:1,hex,show,veryfast,30,animation
7037,,--constrained-intra,,,,--weightb,1.0,1.6,1.0,2.2,0.4,0.7,0.9,2,0,2,20,220,4,20,20,3,0,69,18,3,1000,1:1,hex,show,placebo,40,grain
7038,,--constrained-intra,,--no-asm,,--no-weightb,0.5,1.6,1.3,5.0,0.2,0.9,0.3,3,0,12,10,280,4,25,10,4,0,62,48,4,2000,1:1,dia,crop,ultrafast,40,grain
7039,--aud,,,--no-asm,--slow-firstpass,--weightb,1.0,1.4,1.3,3.2,0.5,0.9,0.1,0,2,0,20,250,2,30,40,3,2,60,38,5,1000,-2:-2,umh,show,placebo,40,grain
7040,,,,,--slow-firstpass,--weightb,3.0,1.5,1.0,4.0,0.6,0.7,0.0,1,2,12,10,220,1,26,0,4,2,62,18,6,1000,-2:-2,hex,crop,faster,10,ssim
7041,--aud,,,,,--weightb,0.0,1.2,1.2,3.8,0.6,0.7,0.3,1,1,12,25,280,3,22,20,3,2,69,18,2,2000,-2:-2,hex,crop,superfast,30,psnr
7042,--aud,,,,--slow-firstpass,--weightb,2.5,1.2,1.3,4.8,0.4,0.7,0.7,2,0,8,30,210,4,27,20,5,4,62,18,2,2000,-1:-1,hex,crop,medium,10,animation
7043,,--constrained-intra,,,--slow-firstpass,--weightb,1.0,1.0,1.4,4.2,0.5,0.8,0.9,2,2,16,45,280,3,27,10,5,4,60,48,2,2000,-1:-1,umh,show,slower,10,grain
7044,,--constrained-intra,,,,--weightb,0.0,1.1,1.3,2.8,0.2,0.6,0.0,0,2,16,20,300,1,29,30,3,4,64,28,5,1000,-1:-1,hex,show,placebo,40,ssim
7045,,,,,--slow-firstpass,--weightb,1.0,1.6,1.4,0.6,0.6,0.6,0.3,0,2,16,40,280,0,20,10,5,3,60,48,2,1000,1:1,hex,show,superfast,30,animation
7046,,,,,,--weightb,2.5,1.6,1.3,3.0,0.6,0.8,0.4,1,2,12,40,260,4,23,0,5,3,69,28,4,1000,-2:-2,dia,crop,fast,0,psnr
7047,,,,,--slow-firstpass,--weightb,2.0,1.5,1.3,3.2,0.3,0.9,0.2,1,1,0,5,230,1,26,20,4,0,65,38,6,1000,-1:-1,umh,show,placebo,30,grain
7048,,,,--no-asm,,--weightb,0.0,1.6,1.0,1.0,0.5,0.8,0.2,2,2,2,35,220,4,21,40,4,0,66,18,3,1000,-2:-2,dia,crop,veryfast,30,ssim
7049,,--constrained-intra,,,,--weightb,3.0,1.0,1.3,1.2,0.2,0.8,0.9,3,0,14,25,290,4,26,30,5,1,63,38,5,2000,1:1,hex,crop,slower,10,grain
7050,--aud,--constrained-intra,,,--slow-firstpass,--weightb,3.0,1.4,1.1,3.2,0.4,0.9,0.2,1,0,2,10,210,2,20,40,5,1,60,48,3,2000,-1:-1,umh,show,superfast,0,animation
7051,--aud,,,,,--weightb,3.0,1.2,1.0,1.2,0.2,0.7,0.0,0,1,0,0,200,0,26,40,5,3,64,18,1,2000,1:1,dia,show,fast,10,animation
7052,,,,--no-asm,,--no-weightb,1.0,1.4,1.2,1.2,0.4,0.6,0.5,3,0,8,15,300,2,27,50,5,2,67,18,1,2000,-2:-2,umh,show,slow,30,psnr
7053,--aud,,,,,--weightb,0.0,1.6,1.0,3.2,0.6,0.7,0.6,1,1,10,10,250,4,26,20,3,0,67,38,4,1000,1:1,hex,show,veryslow,40,ssim
7054,--aud,,,--no-asm,--slow-firstpass,--weightb,2.5,1.3,1.2,4.4,0.4,0.7,0.9,2,0,10,0,240,1,27,20,4,1,67,38,1,1000,1:1,hex,show,placebo,30,grain
7055,--aud,--constrained-intra,,,--slow-firstpass,--weightb,0.5,1.1,1.0,4.8,0.3,0.8,0.6,3,1,4,10,270,0,23,0,5,4,64,48,6,1000,1:1,hex,crop,superfast,30,animation
7056,--aud,--constrained-intra,--intra-refresh,--no-asm,,--no-weightb,0.0,1.1,1.1,4.0,0.2,0.9,0.8,1,0,0,50,200,4,24,30,3,4,67,28,1,2000,-1:-1,dia,show,superfast,0,psnr
7057,,--constrained-intra,,,,--weightb,1.0,1.1,1.3,4.4,0.5,0.7,0.3,3,1,10,25,290,4,29,20,3,2,66,38,5,1000,-1:-1,umh,crop,veryfast,40,grain
7058,,,,--no-asm,--slow-firstpass,--weightb,1.5,1.0,1.0,3.2,0.4,0.6,0.0,2,0,8,25,200,4,30,10,4,3,65,28,6,2000,-1:-1,hex,crop,medium,10,grain
7059,--aud,--constrained-intra,,,--slow-firstpass,--weightb,2.5,1.6,1.1,3.0,0.5,0.6,0.8,0,0,12,5,200,0,20,40,4,4,67,48,2,1000,-2:-2,umh,show,medium,40,grain
7060,--aud,,,--no-asm,--slow-firstpass,--weightb,1.5,1.2,1.2,3.2,0.4,0.7,0.7,2,2,14,0,220,4,21,0,5,1,64,18,5,1000,-2:-2,hex,crop,placebo,40,ssim
7061,,--constrained-intra,,--no-asm,,--weightb,2.0,1.2,1.3,0.6,0.6,0.9,0.8,3,0,14,40,260,2,29,50,5,2,60,28,1,1000,-1:-1,hex,show,superfast,40,psnr
7062,,--constrained-intra,,,--slow-firstpass,--no-weightb,3.0,1.3,1.3,3.8,0.2,0.7,0.6,3,0,8,10,280,4,24,0,4,2,64,18,5,2000,1:1,dia,show,veryslow,10,psnr
7063,,,,--no-asm,--slow-firstpass,--weightb,1.5,1.2,1.2,0.6,0.3,0.6,0.7,3,0,10,10,300,0,30,40,4,2,66,48,1,2000,1:1,hex,show,faster,0,animation
7064,--aud,--constrained-intra,,,,--weightb,0.0,1.5,1.0,4.0,0.6,0.9,0.7,1,0,0,40,200,4,27,40,5,0,68,38,1,2000,1:1,hex,crop,faster,0,animation
7065,--aud,,,--no-asm,--slow-firstpass,--no-weightb,3.0,1.0,1.3,1.6,0.3,0.8,0.4,2,2,10,0,280,0,20,30,5,0,62,38,1,1000,-2:-2,dia,crop,superfast,0,grain
7066,,--constrained-intra,,,,--no-weightb,1.5,1.2,1.2,1.0,0.3,0.9,0.4,2,2,0,20,200,1,29,40,3,4,60,28,6,1000,-2:-2,hex,crop,veryfast,30,grain
7067,--aud,,,,--slow-firstpass,--weightb,3.0,1.6,1.0,0.2,0.3,0.8,0.3,0,0,12,15,280,1,27,20,3,0,62,48,3,1000,-2:-2,dia,crop,slow,40,ssim
7068,--aud,--constrained-intra,,,,--no-weightb,3.0,1.1,1.4,2.0,0.4,0.6,0.8,1,1,8,45,200,4,26,30,3,2,61,28,3,1000,-1:-1,umh,show,ultrafast,40,psnr
7069,--aud,--constrained-intra,,,,--no-weightb,1.5,1.3,1.1,2.8,0.3,0.6,0.1,3,0,8,0,270,3,27,10,3,2,61,18,3,1000,-2:-2,dia,crop,ultrafast,0,grain
7070,--aud,--constrained-intra,,,,--weightb,3.0,1.5,1.2,0.2,0.3,0.8,0.0,0,0,16,20,270,2,22,40,5,0,69,28,6,1000,-2:-2,dia,crop,faster,40,animation
7071,--aud,,,,--slow-firstpass,--weightb,0.5,1.4,1.0,0.8,0.6,0.7,0.7,2,2,4,50,260,0,30,10,4,3,61,38,2,1000,1:1,hex,show,medium,40,animation
7072,,--constrained-intra,,,--slow-firstpass,--no-weightb,0.5,1.4,1.4,4.0,0.2,0.8,0.7,2,0,0,35,220,3,21,10,3,0,60,28,1,1000,-2:-2,dia,crop,veryslow,40,ssim
7073,,--constrained-intra,,--no-asm,,--no-weightb,1.5,1.4,1.2,4.6,0.2,0.9,0.5,0,1,0,5,250,3,26,30,3,1,65,48,1,1000,1:1,umh,crop,slow,40,ssim
7074,--aud,--constrained-intra,,--no-asm,--slow-firstpass,--no-weightb,1.5,1.3,1.2,5.0,0.3,0.9,0.2,3,2,4,20,280,0,30,20,3,1,62,48,3,1000,-2:-2,hex,crop,slow,0,animation
7075,--aud,--constrained-intra,,,--slow-firstpass,--no-weightb,0.5,1.4,1.0,2.6,0.4,0.9,0.4,1,0,16,0,240,0,21,30,5,4,64,48,2,2000,-1:-1,umh,crop,superfast,10,grain
7076,,--constrained-intra,,,,--weightb,0.5,1.2,1.3,4.0,0.5,0.7,0.7,3,2,12,20,290,2,30,0,4,3,65,38,5,1000,-1:-1,dia,show,placebo,0,animation
7077,--aud,,,,,--no-weightb,0.0,1.6,1.1,2.0,0.4,0.9,0.3,3,2,12,10,280,1,23,40,5,4,67,48,5,2000,-1:-1,dia,crop,veryfast,0,ssim
7078,--aud,--constrained-intra,,--no-asm,,--no-weightb,2.5,1.5,1.4,0.2,0.6,0.8,0.6,2,0,12,15,260,4,23,30,5,3,65,18,1,1000,-2:-2,hex,show,medium,40,psnr
7079,,,,--no-asm,,--weightb,0.5,1.6,1.3,4.0,0.4,0.9,0.6,2,1,12,35,260,2,24,10,3,1,62,38,1,1000,1:1,umh,show,veryfast,10,psnr
7080,,--constrained-intra,,--no-asm,--slow-firstpass,--no-weightb,2.0,1.6,1.2,4.2,0.4,0.9,0.6,2,0,0,50,260,2,29,50,4,4,60,28,5,2000,-2:-2,umh,show,ultrafast,0,psnr
7081,,--constrained-intra,,,--slow-firstpass,--weightb,0.0,1.6,1.1,3.0,0.4,0.6,0.4,3,1,2,45,250,1,21,10,4,4,63,28,2,1000,1:1,hex,crop,ultrafast,10,psnr
7082,,--constrained-intra,,--no-asm,--slow-firstpass,--weightb,2.0,1.2,1.0,2.2,0.4,0.6,0.4,3,1,4,25,260,2,29,10,5,1,68,38,2,1000,-2:-2,dia,show,veryslow,30,grain
7083,--aud,,,,,--weightb,2.5,1.6,1.2,4.2,0.4,0.9,0.7,0,1,10,30,250,4,23,0,5,4,67,28,2,2000,-1:-1,dia,show,placebo,10,grain
7084,--aud,,,,,--weightb,1.0,1.6,1.1,1.8,0.5,0.6,0.0,2,0,8,40,290,4,26,20,4,0,62,48,5,2000,1:1,hex,crop,slower,10,psnr
7085,,--constrained-intra,,,--slow-firstpass,--no-weightb,0.0,1.5,1.3,4.8,0.2,0.8,0.1,0,0,16,35,240,4,27,0,5,1,60,28,4,2000,-2:-2,dia,show,medium,0,ssim
7086,--aud,,,--no-asm,,--no-weightb,1.5,1.2,1.3,0.4,0.5,0.6,0.7,2,2,4,45,280,3,22,30,3,1,67,48,1,1000,-1:-1,dia,crop,veryfast,30,animation
7087,,--constrained-intra,,,,--no-weightb,3.0,1.1,1.0,4.8,0.6,0.9,0.2,3,2,14,45,270,3,21,0,5,4,68,38,4,1000,-2:-2,hex,crop,slow,40,ssim
7088,,,,,,--no-weightb,1.5,1.0,1.2,2.0,0.6,0.6,0.3,1,0,6,45,210,1,28,0,3,3,65,28,1,2000,-1:-1,hex,crop,ultrafast,30,animation
7089,,--constrained-intra,,,,--weightb,1.0,1.3,1.0,1.0,0.4,0.6,0.0,3,2,16,50,230,4,30,40,4,4,66,48,3,2000,-1:-1,umh,show,veryfast,10,animation
7090,--aud,,,,--slow-firstpass,--no-weightb,0.5,1.5,1.3,1.6,0.6,0.6,0.0,3,0,2,25,300,3,27,20,3,1,67,18,6,1000,-1:-1,hex,show,slower,30,grain
7091,,--constrained-intra,,,--slow-firstpass,--weightb,2.5,1.5,1.1,0.2,0.2,0.8,0.7,0,2,12,50,220,1,25,0,4,1,65,18,3,1000,1:1,hex,crop,medium,30,psnr
7092,,,,--no-asm,--slow-firstpass,--weightb,1.5,1.2,1.4,2.6,0.6,0.7,0.6,0,2,8,15,290,0,30,10,3,0,65,48,4,2000,-2:-2,hex,show,slower,30,animation
7093,,,,--no-asm,--slow-firstpass,--no-weightb,2.5,1.3,1.1,4.2,0.4,0.8,0.1,2,0,16,25,210,1,23,10,4,0,64,18,6,2000,-1:-1,umh,crop,veryslow,0,animation
7094,--aud,--constrained-intra,,,--slow-firstpass,--no-weightb,2.0,1.3,1.2,2.0,0.4,0.7,0.2,1,0,14,0,240,4,29,50,4,3,62,28,2,2000,-1:-1,dia,crop,medium,40,ssim
7095,,,,,,--weightb,1.5,1.4,1.4,1.4,0.6,0.7,0.0,3,1,8,35,240,3,25,40,5,1,62,38,4,1000,1:1,umh,show,medium,30,psnr
7096,,--constrained-intra,,--no-asm,,--weightb,3.0,1.6,1.3,1.2,0.3,0.7,0.1,1,1,10,20,220,0,20,0,3,1,60,48,3,1000,1:1,hex,crop,medium,0,ssim
7097,--aud,--constrained-intra,,,--slow-firstpass,--weightb,0.0,1.0,1.1,4.6,0.4,0.7,0.2,3,1,6,15,270,3,24,10,3,3,69,48,3,1000,-2:-2,dia,show,veryslow,0,ssim
7098,,--constrained-intra,,,,--no-weightb,2.5,1.3,1.4,4.8,0.5,0.8,0.8,1,0,8,0,270,1,27,20,4,0,66,38,4,2000,-2:-2,umh,show,placebo,40,psnr
7099,--aud,,,,,--no-weightb,3.0,1.0,1.4,4.6,0.6,0.7,0.3,1,2,0,25,260,0,23,20,3,4,68,38,1,1000,-1:-1,umh,crop,faster,40,psnr
7100,--aud,--constrained-intra,,,--slow-firstpass,--weightb,2.0,1.0,1.4,4.6,0.5,0.8,0.1,1,0,4,30,280,4,24,40,5,0,67,48,3,2000,-1:-1,dia,crop,faster,10,animation
7101,--aud,,,,,--no-weightb,2.0,1.4,1.2,1.0,0.4,0.9,0.2,1,0,10,10,250,0,30,40,3,3,63,38,2,1000,-1:-1,umh,crop,veryfast,30,animation
7102,--aud,--constrained-intra,,,,--no-weightb,1.0,1.5,1.2,2.8,0.5,0.8,0.7,0,1,8,0,290,2,27,50,3,2,61,38,5,2000,1:1,umh,crop,placebo,0,grain
7103,--aud,,,,,--weightb,2.0,1.3,1.3,2.2,0.5,0.9,0.5,3,1,10,20,240,3,22,20,3,2,64,28,3,1000,-2:-2,dia,crop,medium,30,animation
7104,,--constrained-intra,,--no-asm,--slow-firstpass,--no-weightb,1.0,1.4,1.2,2.2,0.6,0.6,0.9,1,1,8,35,210,0,28,50,3,4,66,38,4,2000,-2:-2,umh,show,ultrafast,40,ssim
7105,,,--intra-refresh,--no-asm,,--no-weightb,0.0,1.0,1.4,0.8,0.3,0.6,0.6,1,0,2,10,220,0,21,50,5,3,68,48,1,2000,-2:-2,dia,show,faster,0,animation
7106,--aud,,,--no-asm,,--no-weightb,2.5,1.0,1.4,0.2,0.6,0.6,0.5,0,2,0,50,200,1,23,50,3,3,60,38,4,1000,-1:-1,umh,show,medium,30,animation
7107,--aud,--constrained-intra,,,,--no-weightb,0.0,1.1,1.0,3.0,0.5,0.8,0.2,0,1,6,5,260,1,29,10,3,0,65,48,6,2000,-1:-1,umh,show,faster,40,psnr
7108,--aud,,,--no-asm,,--weightb,3.0,1.1,1.2,3.8,0.5,0.6,0.5,2,1,0,10,240,0,21,10,5,2,60,48,5,1000,1:1,umh,show,fast,30,grain
7109,--aud,--constrained-intra,,,,--no-weightb,0.5,1.1,1.0,4.4,0.5,0.6,0.9,1,2,4,5,240,4,27,30,3,4,64,18,4,2000,-2:-2,dia,show,faster,30,ssim
7110,,,,,--slow-firstpass,--weightb,3.0,1.6,1.2,0.6,0.6,0.7,0.1,0,0,6,30,200,4,25,20,3,4,63,38,6,2000,-1:-1,umh,crop,slower,30,ssim
7111,,,,--no-asm,--slow-firstpass,--no-weightb,2.0,1.0,1.4,2.0,0.4,0.6,0.8,2,1,16,5,300,0,28,30,4,2,65,18,2,2000,-1:-1,umh,show,superfast,30,psnr
7112,,--constrained-intra,,,--slow-firstpass,--no-weightb,1.5,1.5,1.1,5.0,0.4,0.6,0.9,2,1,12,0,290,3,23,30,5,4,60,48,5,1000,-1:-1,umh,crop,superfast,30,ssim
7113,--aud,,,,,--weightb,0.0,1.1,1.0,1.2,0.3,0.8,0.0,2,2,14,40,290,4,29,40,4,1,63,28,5,1000,-2:-2,dia,crop,slower,30,animation
7114,--aud,--constrained-intra,,,--slow-firstpass,--weightb,2.0,1.1,1.4,2.6,0.4,0.8,0.1,3,0,10,40,260,2,20,50,5,3,67,18,5,1000,-2:-2,hex,show,veryslow,30,grain
7115,--aud,--constrained-intra,,--no-asm,--slow-firstpass,--weightb,1.0,1.1,1.4,5.0,0.6,0.7,0.5,1,2,4,50,240,1,27,40,3,2,68,38,4,1000,1:1,hex,show,veryfast,40,grain
7116,,--constrained-intra,,,,--no-weightb,1.5,1.6,1.3,2.0,0.6,0.7,0.9,3,0,4,25,300,0,24,20,5,0,60,18,4,1000,-2:-2,dia,show,superfast,0,grain
7117,,,,,,--no-weightb,1.0,1.4,1.4,4.6,0.6,0.6,0.1,2,2,0,15,250,4,20,40,5,2,61,28,1,1000,-2:-2,hex,show,slower,40,animation
7118,,--constrained-intra,,--no-asm,--slow-firstpass,--weightb,2.5,1.4,1.3,4.2,0.4,0.9,0.6,1,1,4,35,240,1,26,50,5,0,69,48,4,1000,-2:-2,hex,show,placebo,10,animation
7119,,--constrained-intra,,--no-asm,--slow-firstpass,--weightb,2.5,1.0,1.1,4.0,0.2,0.8,0.2,3,2,14,35,230,4,24,0,5,0,61,38,6,2000,-2:-2,dia,crop,slower,40,psnr
7120,,--constrained-intra,,--no-asm,--slow-firstpass,--weightb,3.0,1.6,1.2,1.0,0.4,0.7,0.8,3,0,6,5,220,2,25,10,4,2,60,18,4,1000,1:1,dia,crop,slow,10,ssim
7121,,,,,--slow-firstpass,--no-weightb,0.0,1.3,1.2,2.0,0.2,0.6,0.9,1,1,12,45,240,1,30,40,3,4,64,18,6,1000,-2:-2,umh,show,superfast,0,ssim
7122,--aud,--constrained-intra,,,--slow-firstpass,--weightb,1.0,1.1,1.3,0.8,0.4,0.8,0.2,0,2,16,15,280,1,28,0,4,4,66,28,5,2000,1:1,dia,crop,ultrafast,0,ssim
7123,--aud,,,--no-asm,,--no-weightb,2.5,1.4,1.4,3.0,0.2,0.7,0.6,3,0,16,35,200,3,29,40,4,2,69,48,1,1000,1:1,hex,crop,slow,10,psnr
7124,--aud,--constrained-intra,,--no-asm,,--no-weightb,2.5,1.6,1.1,3.2,0.6,0.8,0.9,3,1,12,30,270,3,25,30,4,2,61,48,2,1000,-2:-2,umh,show,fast,10,ssim
7125,,,,--no-asm,,--no-weightb,1.5,1.1,1.2,2.4,0.3,0.9,0.1,3,0,14,5,200,4,20,50,3,3,68,38,5,2000,-2:-2,dia,crop,fast,30,grain
7126,--aud,,,--no-asm,--slow-firstpass,--weightb,2.0,1.6,1.2,3.8,0.2,0.8,0.4,1,2,0,40,300,1,22,30,4,3,61,18,2,2000,1:1,hex,crop,slower,40,animation
